YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201703,114222,685743,1,3.54,"SW","KANSAS CITY",39.0374,-94.6068,392244,9436408
201703,114222,685746,1,.69,"N","GRANDVIEW",38.89,-94.53,3853400,9431800
201703,114222,685747,1,1.74,"NE","JAMESPORT",39.99,-93.8,3959400,9348000
201703,114222,685748,1,.87,"SW","RAYTOWN",39.01,-94.49,39600,9429400
201703,114222,685750,1,31.78,"E","MCFALL",40.09,-93.62,405400,9337200
201703,114222,685752,1,.54,"W","CEMENT CITY",39.03,-94.46,391800,9427600
201703,114222,685753,1,2.14,"NNW","UNION",39.45,-94.14,3927000,948400
201703,114222,685755,1,.54,"E","LEES SUMMIT",38.92,-94.37,3855200,9422200
201703,114222,685756,1,.87,"SE","FAIRMONT",39.09,-94.42,395400,9425200
201703,114222,685757,1,1.75,"WSW","SUGAR CREEK",39.11,-94.5,396600,9430000
201703,114222,685758,1,1.07,"E","VALE",38.93,-94.41,3855800,9424600
201703,114222,685759,1,1.38,"S","LEES SUMMIT ARPT",38.96,-94.37,3857600,9422200
201703,114222,685760,1,1.75,"SW","EAST INDEPENDENCE",39.08,-94.39,394800,9423400
201703,114222,685761,1,.87,"NW","EAST INDEPENDENCE",39.11,-94.38,396600,9422800
201703,114222,685763,1,1.75,"SW","INDEPENDENCE MEM ARP",39.05,-94.35,393000,9421000
201703,114222,685766,1,39.12,"NNW","KIDDER",40.31,-94.38,4018600,9422800
201703,114222,685768,1,.69,"N","BRAYMER",39.59,-93.8,3935400,9348000
201703,114222,685769,1,1.48,"SSW","LAKE CITY",39.1,-94.28,396000,9416800
201703,114222,685772,1,.53,"W","UNIONVILLE",40.48,-93.01,4028800,93600
201703,114222,685773,1,2.55,"ENE","MORTON",39.34,-93.83,3920400,9349800
201703,114222,685774,1,.53,"W","CHILLICOTHE",39.8,-93.56,3948000,9333600
201703,114222,685775,1,.53,"W","CHILLICOTHE",39.8,-93.56,3948000,9333600
201703,114222,685776,1,.54,"E","LEXINGTON",39.18,-93.87,3910800,9352200
201703,114222,685777,1,.88,"NW","GREEN RIDGE",38.63,-93.41,3837800,9324600
201703,114222,685779,1,.8,"E","DRESDEN",38.7522,-93.3353,3845132,9320118
201703,114222,685780,1,1.06,"E","BEVIER",39.75,-92.56,3945000,9233600
201703,114222,685781,1,.53,"W","LA PLATA",40.03,-92.49,401800,9229400
201703,114222,685782,1,.69,"N","MACON ARPT",39.74,-92.47,3944400,9228200
201703,114222,685788,1,.69,"N","SEDALIA ARPT",38.71,-93.18,3842600,9310800
201703,114222,685791,1,1.06,"W","CHULA",39.92,-93.5,3955200,9330000
201703,114222,685793,1,.54,"E","PLEASANT GREEN",38.8,-92.96,3848000,9257600
201703,114222,685794,1,1.58,"S","KANSAS CITY DOWNTOWN",39.0974,-94.6048,395844,9436288
201703,114222,685794,2,1.94,"W","KANSAS CITY",39.0781,-94.606,394686,9436360
201703,114222,685794,3,.14,"NW","KANSAS CITY",39.0815,-94.5719,394890,9434314
201703,114222,685794,4,1.3,"NNW","KANSAS CITY",39.0977,-94.578,395862,9434680
201703,114222,685795,1,2.69,"W","CENTERVIEW",38.75,-93.9,3845000,9354000
201703,114222,685796,1,1.08,"E","PASSAIC",38.32,-94.33,3819200,9419800
201703,114222,685797,1,.88,"SE","GARDEN CITY",38.56,-94.19,3833600,9411400
201703,114222,685798,1,4.03,"ESE","GARDEN CITY",38.55,-94.13,3833000,947800
201703,114222,685799,1,.87,"SE","WAVERLY",39.21,-93.52,3912600,9331200
201703,114222,685800,1,.54,"E","HOLDEN",38.72,-93.99,3843200,9359400
201703,114222,686038,1,.87,"SE","NEW FRANKLIN",39.01,-92.74,39600,9244400
201703,114222,686039,1,1.75,"NE","BURTON",39.24,-92.6,3914400,9236000
201703,114222,686040,1,.87,"SE","NEW FRANKLIN",39.01,-92.74,39600,9244400
201703,114222,686041,1,1.74,"SE","MENDON",39.58,-93.13,3934800,937800
201703,114222,686042,1,14.13,"ESE","BUCKLIN",39.71,-92.65,3942600,9239000
201703,114222,686043,1,.88,"NW","(SZL)WHITEMAN AFB",38.73,-93.56,3843800,9333600
201703,114222,686044,1,122.7,"NNE","WINDSOR MUNI ARPT",40.26,-92.88,4015600,9252800
201703,114222,686045,1,.69,"S","KIRKSVILLE",40.19,-92.58,4011400,9234800
201703,114222,686047,1,1.06,"E","MARCELINE",39.72,-92.95,3943200,9257000
201703,114222,686048,1,1.76,"WSW","DRESDEN",38.74,-93.38,3844400,9322800
201703,114222,686048,2,.54,"E","DRESDEN",38.75,-93.34,3845000,9320400
201703,114222,686049,1,.88,"NW","GREEN RIDGE",38.63,-93.41,3837800,9324600
201703,114222,686050,1,.69,"N","MACON ARPT",39.74,-92.47,3944400,9228200
201703,114222,686051,1,1.06,"E","BEVIER",39.75,-92.56,3945000,9233600
201703,114222,686052,1,.53,"W","LA PLATA",40.03,-92.49,401800,9229400
201703,114222,686053,1,.54,"E","PLEASANT GREEN",38.8,-92.96,3848000,9257600
201703,114222,686107,1,.87,"NE","GRAND PASS",39.21,-93.44,3912600,9326400
201703,114222,686540,1,2.14,"NNW","SKIDMORE",40.31,-95.09,4018600,955400
201703,114222,686540,2,4.2,"SW","MARYVILLE MEM ARPT",40.31,-94.98,4018600,9458800
201703,114222,686553,1,2.18,"NNW","SMITHVILLE",39.428,-94.5988,3925680,9435928
201703,114222,686553,2,2.34,"NW","PARADISE",39.4556,-94.5486,3927336,9432916
201703,114222,686565,1,1.52,"SE","TRIMBLE",39.4556,-94.5485,3927336,9432910
201703,114222,686565,2,3.07,"E","LATHROP",39.558,-94.2734,3933480,9416404
201703,114222,686604,1,3.38,"NE","LAKE LOTAWANA",38.935,-94.276,3856100,9416560
201703,114222,686604,2,4.23,"N","COCKRELL",38.941,-94.257,3856460,9415420
201703,114222,686605,1,4,"WSW","TARSNEY LAKES",38.959,-94.2394,3857540,9414364
201703,114222,686605,2,1.19,"ESE","OAK GROVE",38.991,-94.111,3859460,946660
201703,114222,686606,1,2.29,"WSW","BATES CITY",38.9913,-94.1112,3859478,946672
201703,114222,686606,2,2.9,"E","ODESSA",38.9995,-93.916,3859970,9354960
201703,114222,686607,1,1.27,"ESE","VALE",38.9236,-94.4079,3855416,9424474
201703,114222,686607,2,.97,"NE","LEES SUMMIT",38.9285,-94.3657,3855710,9421942
201703,114222,686608,1,.99,"WNW","W B JCT",39.3379,-93.5154,3920274,9330924
201703,114222,686608,2,1.32,"SE","STANDISH",39.3681,-93.4107,3922086,9324642
201703,114222,686768,1,1.74,"SSW","CLINTON MEM ARPT",38.3256,-93.6878,3819536,9341268
201703,114222,686768,2,.33,"ESE","TIGHTWAD",38.3179,-93.5445,3819074,9332670
201703,114222,686790,1,1.38,"NE","(SZL)WHITEMAN AFB",38.7348,-93.5327,3844088,9331962
201703,114222,686790,2,2.79,"ENE","(SZL)WHITEMAN AFB",38.737,-93.503,3844220,9330180
201703,114222,686795,1,4.93,"SW","LA MONTE",38.737,-93.503,3844220,9330180
201703,114222,686795,2,3.27,"SSW","LA MONTE",38.7393,-93.461,3844358,9327660
201703,114222,686813,1,2.05,"NE","BRUNSWICK",39.4546,-93.1085,3927276,936510
201703,114222,686813,2,2.17,"NNE","PRAIRIE HILL",39.5582,-92.7621,3933492,9245726
201703,114222,686814,1,2.56,"S","MAYVIEW",39.0129,-93.8511,39774,9351066
201703,114222,686814,2,2.72,"SE","MAYVIEW",39.0186,-93.8194,391116,9349164
201703,114222,686815,1,.55,"WNW","HOFFMAN",38.8323,-92.9597,3849938,9257582
201703,114222,686815,2,3.22,"SSE","BOONVILLE VIERTEL AR",38.9264,-92.6586,3855584,9239516
201703,114222,686816,1,3.96,"WNW","GOSHEN",40.3938,-93.753,4023628,9345180
201703,114222,686816,2,4.17,"N","PRINCETON KAUFMAN AR",40.48,-93.5923,4028800,9335538
201703,114222,686828,1,1.19,"SSW","LAKE CITY",39.1055,-94.2819,396330,9416914
201703,114222,686832,1,5.92,"S","TIGHTWAD",38.2345,-93.5581,3814070,9333486
201703,114237,684358,1,2,"SE","HARRISBURG",37.7095,-88.5241,3742570,8831446
201703,114237,684359,1,0,"N","CARMI",38.08,-88.17,384800,8810200
201703,114237,684360,1,0,"N","HARRISBURG",37.73,-88.55,3743800,8833000
201703,114240,684364,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201703,114240,684364,2,.97,"SW","SHAWNEETOWN",37.6894,-88.1418,3741364,888508
201703,114240,684364,3,.96,"SSW","SHAWNEETOWN",37.6872,-88.1366,3741232,888196
201703,114240,684364,4,.21,"SSE","SHAWNEETOWN",37.6974,-88.1279,3741844,887674
201703,114241,684365,1,.68,"SSW","MT VERNON",37.9208,-87.9042,3755248,8754252
201703,114241,684365,2,.28,"SE","HOVEY",37.8971,-87.9263,3753826,8755578
201703,114241,684365,3,.13,"NNE","HOVEY",37.9017,-87.9291,3754102,8755746
201703,114241,684365,4,.8,"SW","MT VERNON",37.923,-87.9117,3755380,8754702
201703,114241,684367,1,1,"SE","NEWBURGH",37.9402,-87.4065,3756412,8724390
201703,114241,684367,2,3.05,"WSW","DAYVILLE",37.9281,-87.3687,3755686,8722122
201703,114241,684367,3,2.88,"ESE","NEWBURGH",37.9332,-87.3715,3755992,8722290
201703,114241,684367,4,1.36,"ESE","NEWBURGH",37.9423,-87.3969,3756538,8723814
201703,114241,684370,1,0,"N","HAZLETON",38.48,-87.53,3828800,8731800
201703,114241,684370,2,1.11,"NW","HAZLETON",38.49,-87.5461,3829400,8732766
201703,114241,684370,3,1.77,"NNE","HAZLETON",38.5031,-87.5159,3830186,8730954
201703,114241,684370,4,1.58,"WSW","GIRO",38.4915,-87.4972,3829490,8729832
201703,112882,674339,1,.54,"W","HUNTINGBURG ARPT",38.25,-86.96,3815000,8657600
201703,112882,674340,1,1.48,"NNW","HUNTINGBURG ARPT",38.27,-86.96,3816200,8657600
201703,112882,674342,1,1.84,"S","RUSH CREEK VLY",38.6735,-86.1677,3840410,8610062
201703,112882,674344,1,2.17,"W","BRETZVILLE",38.3,-86.91,3818000,8654600
201703,112882,674345,1,1.48,"NNW","HOLLAND",38.27,-87.04,3816200,872400
201703,112882,674346,1,.37,"NW","LEIPSIC",38.6734,-86.3753,3840404,8622518
201703,112882,674346,2,.15,"NE","LEIPSIC",38.6715,-86.3679,3840290,8622074
201703,112882,674347,1,2.16,"WNW","CHAMBERSBURG",38.5316,-86.4171,3831896,8625026
201703,112882,674347,2,.67,"WNW","CHAMBERSBURG",38.5221,-86.3922,3831326,8623532
201703,112882,674351,1,.54,"W","BORDEN",38.47,-85.96,3828200,8557600
201703,112882,674352,1,0,"N","MARTINSBURG",38.45,-86.03,3827000,861800
201703,112882,674354,1,0,"N","CHARLESTOWN",38.45,-85.67,3827000,8540200
201703,112882,674359,1,1.66,"NW","AUSTIN",38.7699,-85.8173,3846194,8549038
201703,112882,674359,2,3.49,"NE","NEW FRANKFORT",38.7704,-85.6813,3846224,8540878
201703,112882,674360,1,1.75,"NW","SOLON",38.52,-85.55,3831200,8533000
201703,112882,674361,1,.69,"N","MADISON",38.74,-85.38,3844400,8522800
201703,112882,674364,1,2.35,"W","BORDEN",38.4708,-85.9935,3828248,8559610
201703,112882,674364,2,.71,"WNW","BENNETTSVILLE",38.4325,-85.8128,3825950,8548768
201703,112882,674378,1,1.76,"NW","LEAVENWORTH",38.22,-86.37,3813200,8622200
201703,112882,674385,1,.92,"SSE","WAKEFIELD",38.7671,-85.5456,3846026,8532736
201703,112882,674386,1,.55,"NE","RAMSEY",38.3256,-86.1427,3819536,868562
201703,112882,675720,1,2.17,"W","BRETZVILLE",38.3,-86.91,3818000,8654600
201703,112882,675721,1,1.76,"SSW","VIENNA",38.627,-85.784,3837620,8547040
201703,112882,675721,2,2.42,"SE","VIENNA",38.621,-85.745,3837260,8544700
201703,112882,675723,1,.76,"N","SALTILLO",38.681,-86.28,3840860,8616800
201703,112882,675723,2,2.06,"SSW","RUSH CREEK VLY",38.673,-86.186,3840380,8611160
201703,112882,675724,1,2.5,"ENE","LEIPSIC",38.6884,-86.33,3841304,8619800
201703,112882,675724,2,2.58,"ENE","LEIPSIC",38.688,-86.3282,3841280,8619692
201703,112882,675726,1,4,"WSW","IRELAND",38.404,-87.071,3824240,874260
201703,112882,675726,2,1.73,"E","IRELAND",38.421,-86.968,3825260,8658080
201703,112882,675728,1,.18,"SW","BORDEN",38.468,-85.952,3828080,8557120
201703,112882,675728,2,.3,"SE","BORDEN",38.467,-85.946,3828020,8556760
201703,112882,681344,1,1.42,"WNW","DEPUTY",38.8072,-85.6747,3848432,8540482
201703,112882,681344,2,1.52,"WNW","DEPUTY",38.8046,-85.6777,3848276,8540662
201703,112882,681344,3,1.18,"W","DEPUTY",38.8018,-85.6718,3848108,8540308
201703,112882,681344,4,.99,"W","DEPUTY",38.7993,-85.6684,3847958,8540104
201703,112882,681344,5,.99,"W","DEPUTY",38.8027,-85.668,3848162,8540080
201703,112882,681344,6,1.24,"WNW","DEPUTY",38.8059,-85.6717,3848354,8540302
201703,112882,686763,1,2.03,"SSW","VIENNA",38.6253,-85.7904,3837518,8547424
201703,112882,686763,2,.36,"N","NABB",38.6052,-85.63,3836312,8537800
201703,112882,686764,1,1.2,"S","SHORTS CORNER",38.4827,-86.1005,3828962,866030
201703,112882,686764,2,2.06,"S","PEKIN",38.4707,-85.9928,3828242,8559568
201703,112887,674389,1,1.29,"ENE","FRANKFT CPTL CITY AR",38.19,-84.88,3811400,8452800
201703,112887,674390,1,1.38,"N","MT WASHINGTON",38.07,-85.55,384200,8533000
201703,112887,674391,1,.69,"N","PLEASANT HILL",37.19,-86.88,3711400,8652800
201703,112887,674392,1,.55,"E","LEITCHFIELD",37.48,-86.29,3728800,8617400
201703,112887,674393,1,0,"N","COXS CREEK",37.9,-85.47,3754000,8528200
201703,112887,674394,1,.55,"E","ELIZABETH TOWN",37.7,-85.86,3742000,8551600
201703,112887,674395,1,2.28,"WNW","HIGHLANDS",38.24,-85.72,3814400,8543200
201703,112887,674396,1,3.21,"NNW","HIGHLANDS",38.27,-85.71,3816200,8542600
201703,112887,674397,1,.54,"E","BRACKTOWN",38.1,-84.56,386000,8433600
201703,112887,674398,1,1.29,"WNW","GREENDALE",38.11,-84.54,386600,8432400
201703,112887,674427,1,1.48,"SSE","DONERAIL",38.13,-84.52,387800,8431200
201703,112887,674428,1,.88,"NW","GREENDALE",38.11,-84.53,386600,8431800
201703,112887,674429,1,2.17,"E","GREENDALE",38.1,-84.48,386000,8428800
201703,112887,674430,1,.69,"S","PARIS",38.21,-84.25,3812600,8415000
201703,112887,674431,1,.54,"E","PARIS",38.22,-84.24,3813200,8414400
201703,112887,674432,1,.54,"E","LITTLE ROCK",38.2,-84.04,3812000,842400
201703,112887,674433,1,2.26,"WNW","MILTON",38.73,-85.41,3843800,8524600
201703,112887,674434,1,2.97,"NNW","GOSHEN",38.44,-85.59,3826400,8535400
201703,112887,674435,1,1.08,"W","SKYLIGHT",38.43,-85.55,3825800,8533000
201703,112887,674436,1,.69,"S","BARDSTOWN",37.81,-85.47,3748600,8528200
201703,112887,674437,1,.69,"N","IRVINGTON",37.89,-86.28,3753400,8616800
201703,112887,674438,1,.88,"NW","DELAPLAIN",38.28,-84.56,3816800,8433600
201703,112887,674440,1,.69,"S","MAMMOTH CAVE",37.19,-86.1,3711400,866000
201703,112887,674458,1,.55,"E","UPTON",37.47,-85.89,3728200,8553400
201703,112887,674462,1,0,"N","ARISTA",37.37,-85.3,3722200,8518000
201703,112887,674468,1,1.77,"ESE","BIDDLE",38.34,-84.57,3820400,8434200
201703,112887,674471,1,1.62,"W","TURNERS STATION",38.55,-85.2,3833000,8512000
201703,112887,674472,1,1.38,"N","BLOOMFIELD",37.92,-85.32,3755200,8519200
201703,112887,674481,1,2.14,"SSE","PEAKS MILL",38.27,-84.81,3816200,8448600
201703,112887,674483,1,.88,"NE","BOWLING GREEN",36.99,-86.42,3659400,8625200
201703,112887,674485,1,.88,"NW","ROCKFIELD",36.91,-86.56,3654600,8633600
201703,112887,674486,1,.69,"N","OAKLAND",37.04,-86.25,372400,8615000
201703,112887,674487,1,1.3,"WNW","CLAYPOOL",36.91,-86.25,3654600,8615000
201703,112887,674488,1,.88,"SW","THREE FORKS",36.94,-86.21,3656400,8612600
201703,112887,674489,1,.54,"E","CRANETOWN",38.28,-84.52,3816800,8431200
201703,112887,674490,1,.54,"E","DELAPLAIN",38.27,-84.54,3816200,8432400
201703,112887,674491,1,1.29,"WNW","DELAPLAIN",38.28,-84.57,3816800,8434200
201703,112887,674492,1,1.48,"NNW","DELAPLAIN",38.29,-84.56,3817400,8433600
201703,112887,674493,1,0,"N","ROCKFIELD",36.9,-86.55,3654000,8633000
201703,112887,674494,1,1.49,"NNE","TING",38.1,-85.46,386000,8527600
201703,112887,674495,1,1.76,"ESE","ABBOTT",38.56,-85.29,3833600,8517400
201703,112887,674496,1,.89,"SE","FLAT ROCK",36.67,-86.54,3640200,8632400
201703,112887,675647,1,.69,"S","WISES LNDG",38.56,-85.4,3833600,8524000
201703,112887,675648,1,.69,"N","GOSHEN",38.41,-85.57,3824600,8534200
201703,112887,675650,1,1.29,"WNW","AUDUBON PARK",38.21,-85.75,3812600,8545000
201703,112887,675651,1,.55,"W","VINE GROVE",37.8,-85.99,3748000,8559400
201703,112887,675653,1,1.63,"E","WHITFIELD",38.1,-85.44,386000,8526400
201703,112887,675654,1,0,"N","TYRONE",38.03,-84.83,381800,8449800
201703,112887,675655,1,0,"N","TAYLORSVILLE",38.03,-85.35,381800,8521000
201703,112887,675657,1,.54,"E","PEAKS MILL",38.3,-84.81,3818000,8448600
201703,112887,675658,1,.54,"E","PEAKS MILL",38.3,-84.81,3818000,8448600
201703,112887,675659,1,1.38,"N","STAMPING GROUND",38.29,-84.68,3817400,8440800
201703,112887,675662,1,.88,"SW","SKINNERSBURG",38.29,-84.64,3817400,8438400
201703,112887,675667,1,2.27,"ESE","POINDEXTER",38.42,-84.26,3825200,8415600
201703,112887,675673,1,2.17,"E","GREENDALE",38.1,-84.48,386000,8428800
201703,112887,675674,1,1.77,"ESE","CURRENTSVILLE",38.26,-84.22,3815600,8413200
201703,112887,675675,1,2.14,"SSW","ODDVILLE",38.42,-84.24,3825200,8414400
201703,112887,675676,1,.88,"SW","WILMORE",37.84,-84.68,3750400,8440800
201703,112887,675677,1,2.64,"NE","BURGIN",37.78,-84.74,3746800,8444400
201703,112887,675679,1,1.8,"ESE","ADAIRVILLE",36.66,-86.82,3639600,8649200
201703,112887,675681,1,.88,"SE","CALVARY",37.51,-85.26,3730600,8515600
201703,112887,675682,1,.88,"SW","(SDF)STANIFORD FLD L",38.17,-85.74,3810200,8544400
201703,112887,675683,1,1.38,"S","WESTPORT",38.46,-85.47,3827600,8528200
201703,112887,675684,1,2.8,"WNW","CROPPER",38.33,-85.17,3819800,8510200
201703,112887,675685,1,1.29,"ENE","HARRODSBURG ARPT",37.81,-84.83,3748600,8449800
201703,112887,675687,1,1.8,"WNW","HICKORY FLAT",36.73,-86.48,3643800,8628800
201703,112887,675689,1,.69,"S","WACO",37.72,-84.15,3743200,849000
201703,112887,675690,1,1.66,"W","SCOTTSVILLE",36.75,-86.21,3645000,8612600
201703,112887,675693,1,.89,"SE","FLAT ROCK",36.67,-86.54,3640200,8632400
201703,112887,675695,1,2.83,"WSW","BEECH BOTTOM",37.36,-85,3721600,8500
201703,112887,675697,1,.69,"N","OAKLAND",37.04,-86.25,372400,8615000
201703,112887,675698,1,1.29,"WNW","DELAPLAIN",38.28,-84.57,3816800,8434200
201703,112887,675699,1,1.1,"E","LAWHORN HILL",37.3,-84.85,3718000,8451000
201703,112887,675700,1,0,"N","MT HERMAN",36.82,-85.78,3649200,8546800
201703,112887,675701,1,.69,"N","ROCKBRIDGE",36.79,-85.67,3647400,8540200
201703,112887,675702,1,0,"N","KIRKSVILLE",37.67,-84.42,3740200,8425200
201703,112887,675703,1,1.38,"S","RICHMOND",37.73,-84.3,3743800,8418000
201703,112887,675704,1,.89,"SE","FLAT ROCK",36.67,-86.54,3640200,8632400
201703,112887,675705,1,.69,"N","RAPIDS",36.68,-86.47,3640800,8628200
201703,112887,675706,1,.89,"NW","ALBANY",36.69,-85.14,3641400,858400
201702,113381,678657,1,2.16,"NNW","HAYES",31.2,-96.48,3112000,9628800
201702,113381,678658,1,3.14,"SW","MARQUEZ",31.2,-96.31,3112000,9618600
201702,113381,678659,1,1.77,"W","MARQUEZ",31.23,-96.3,3113800,9618000
201702,113381,678673,1,1.82,"NW","MARQUEZ",31.25,-96.29,3115000,9617400
201702,113381,678674,1,2.07,"N","MARQUEZ",31.26,-96.27,3115600,9616200
201702,113381,678675,1,5.09,"NE","BOLD PRAIRIE",31.29,-96.38,3117400,9622800
201702,113381,678676,1,2.07,"N","JEWETT",31.4,-96.15,3124000,969000
201702,113381,678677,1,0,"N","NOMANGEE",31.03,-96.12,311800,967200
201702,113381,679939,1,0,"N","THORNDALE",30.62,-97.2,3037200,9712000
201702,113381,680032,1,0,"N","ROCKDALE",30.65,-97,3039000,9700
201702,113381,680033,1,.95,"W","ROCKDALE",30.6483,-97.0158,3038898,97948
201702,113381,680034,1,0,"N","MILANO",30.7,-96.85,3042000,9651000
201702,113381,680035,1,3.14,"SE","BLUE RIDGE",31.25,-96.71,3115000,9642600
201702,113381,680141,1,2.76,"S","KOSSE",31.26,-96.63,3115600,9637800
201702,113381,680143,1,0,"N","TEHUACANA",31.73,-96.57,3143800,9634200
201702,113381,680145,1,1.9,"WSW","FREESTONE",31.52,-96.28,3131200,9616800
201702,113381,680147,1,1.82,"SW","KOSSE",31.28,-96.65,3116800,9639000
201702,113381,680148,1,0,"N","PALESTINE",31.75,-95.63,3145000,9537800
201702,113381,680155,1,6.76,"NE","BOLD PRAIRIE",31.3,-96.35,3118000,9621000
201702,113381,680156,1,.91,"NE","PALESTINE ARPT",31.78,-95.72,3146800,9543200
201702,113381,680615,1,2.76,"S","KOSSE",31.26,-96.63,3115600,9637800
201702,113381,680616,1,0,"N","GROESBECK",31.53,-96.52,3131800,9631200
201702,113381,680626,1,0,"N","THORNDALE",30.62,-97.2,3037200,9712000
201702,113381,680712,1,4.6,"SE","REAGAN",31.1729,-96.725,3110374,9643500
201702,113381,680776,1,.77,"NNW","KAUFMAN",32.5894,-96.3271,3235364,9619626
201702,113407,678609,1,1.62,"N","RIVERTON",43.0534,-108.3767,433204,10822602
201702,113407,678609,2,4.55,"NNE","RIVERTON",43.0937,-108.3576,435622,10821456
201702,113407,678609,3,5.57,"NE","RIVERTON",43.0934,-108.3116,435604,10818696
201702,113407,678609,4,2.57,"NE","RIVERTON",43.0547,-108.342,433282,10820520
201702,113432,678723,1,2.45,"S","SHALIMAR",30.3949,-86.586,3023694,8635160
201702,113556,680545,1,0,"N","WAURIKA",34.17,-98,3410200,9800
201702,113556,680546,1,5.07,"W","MUSTANG",35.39,-97.81,3523400,9748600
201702,113556,680547,1,1.12,"W","RICHLAND",35.58,-97.82,3534800,9749200
201703,114241,684371,1,1.3,"WNW","PETERSBURG",38.5095,-87.3008,3830570,8718048
201703,114241,684371,2,1.07,"WNW","PETERSBURG",38.5044,-87.2989,3830264,8717934
201703,114241,684371,3,2.49,"ENE","PETERSBURG",38.52,-87.2416,3831200,8714496
201703,114241,684371,4,2.51,"NE","PETERSBURG",38.5301,-87.2538,3831806,8715228
201703,114265,684580,1,1.8,"S","LOCUST HILL",34.994,-82.382,3459640,8222920
201703,114265,684580,2,.57,"SW","GREENVILLE-SPARTANBU",34.894,-82.227,3453640,8213620
201703,114265,684581,1,.35,"NW","TIGERVILLE",35.073,-82.375,354380,8222500
201703,114265,684584,1,2.24,"SW","TIGERVILLE",35.051,-82.402,353060,8224120
201703,114265,684584,2,.89,"SW","BATESVILLE",34.84,-82.24,3450400,8214400
201703,114265,684590,1,1.17,"S","GRNVL SPRTNBRG ARPT",34.883,-82.22,3452980,8213200
201703,114265,684591,1,2.83,"E","TRAVELERS REST",34.97,-82.38,3458200,8222800
201703,114265,684592,1,2.15,"SSE","TAYLORS",34.89,-82.29,3453400,8217400
201703,114265,684593,1,2.15,"SSE","TAYLORS",34.89,-82.29,3453400,8217400
201703,114265,684758,1,3.02,"WSW","GREENVILLE-SPARTANBU",34.883,-82.269,3452980,8216140
201703,114265,684759,1,1.17,"N","BATESVILLE",34.867,-82.23,3452020,8213800
201703,114265,684761,1,1.74,"S","GRNVL SPRTNBRG ARPT",34.875,-82.216,3452500,8212960
201703,114265,684762,1,.42,"S","GRNVL SPRTNBRG ARPT",34.894,-82.219,3453640,8213140
201703,114265,684762,2,2.56,"E","GRNVL SPRTNBRG ARPT",34.897,-82.175,3453820,8210500
201703,114265,684781,1,3.15,"NNE","CAMPTON",35.069,-82.041,354140,822460
201703,114265,684783,1,5.28,"N","COURTENAY",34.796,-82.929,3447760,8255740
201703,114265,684784,1,2.66,"WSW","TAMASSEE",34.85,-83.07,3451000,834200
201703,114265,684791,1,2.82,"NNE","FINGERVILLE",35.17,-81.99,3510200,8159400
201703,114265,684813,1,.89,"SE","TAMASSEE",34.86,-83.02,3451600,831200
201703,114273,684673,1,1.79,"NW","RISING FAWN",34.77,-85.54,3446200,8532400
201703,114273,684674,1,1.88,"SSW","CEDAR HILL",34.774,-85.54,3446440,8532400
201703,114273,684674,2,.81,"NW","RISING FAWN",34.7571,-85.5313,3445426,8531878
